id,n_lines
573934,2
573958,23
574003,5
574011,2
574216,25
574216,15
574216,91
574216,32
574365,8
574417,3
574506,3
574511,3
574511,12
574720,67
574828,16
574989,11
575193,4
575196,4
575222,10
575222,12
575330,2
575330,2
575380,21
575527,71
575527,29
575676,10
575677,16
576231,5
576231,38
576231,54
576231,112
576431,2
576431,4
576431,12
576431,11
576493,7
576493,7
576601,8
576642,5
576642,2
576642,6
576642,2
576651,8
576689,48
576736,7
576947,3
577015,10
577132,2
577227,21
577257,35
577265,19
577265,6
577279,11
577279,47
577582,12
577582,3
577881,7
578393,2
578417,11
578515,25
578553,10
578605,9
578733,18
578733,26
578736,12
579017,4
579138,3
579138,4
579140,8
579167,8
579177,5
579177,18
579342,11
579386,3
579386,4
579403,9
579424,6
579429,28
579429,28
579429,8
579702,66
579707,9
579810,6
579915,19
579943,56
579959,19
580025,4
580025,12
580082,64
580097,80
580131,303
580134,19
580165,5
580231,19
580252,27
580266,5
580461,32
580802,4
580814,8
580904,21
580918,10
580940,14
581006,6
581006,3
581025,6
581229,12
581605,17
581648,24
581662,10
581701,23
581914,5
581918,63
581918,22
582008,18
582756,13
582848,7
583054,2
583054,84
583174,21
583334,5
583355,14
583382,18
583424,2
583571,17
583702,2
583746,62
583746,29
583818,22
584040,12
584053,46
584074,60
584120,12
584281,2
584343,3
584490,19
584620,2
584635,8
584635,6
584644,3
584666,24
584759,6
584808,9
584919,4
584919,4
584932,29
584933,5
584939,40
584941,40
585346,23
585352,5
585355,33
585355,89
585356,10
585376,25
585398,3
585550,8
585550,10
585674,3
585717,7
585720,20
585740,30
585771,6
585934,7
585934,9
586056,7
586339,8
586529,8
586653,3
586653,6
586667,23
586674,20
586736,23
586806,4
586806,19
586855,5
586877,20
587115,16
587127,5
587187,9
587204,8
587223,2
587666,10
587670,15
587738,14
587846,14
588022,20
588177,29
588177,18
588244,31
588274,4
588274,7
588318,6
588319,6
588319,20
714097,23
714155,9
714156,3
714485,35
714741,3
714850,13
714850,13
714951,4
715775,8
715909,13
715929,12
716159,2
716162,19
716183,16
716236,13
716444,11
716564,5
716864,31
716892,12
716909,40
717190,13
717190,5
717596,37
717672,58
717672,7
717960,3
718051,7
718131,24
718320,20
718338,17
718662,12
718688,10
719421,164
719490,8
719624,10
719680,18
719721,15
719866,12
719917,2
720279,12
720317,6
720341,8
720364,5
720755,21
720926,6
720926,10
721598,3
721641,10
721651,9
721651,28
721657,2
721974,2
722120,11
722240,6
722468,2
722468,19
722583,36
722843,3
722919,55
722930,2
723163,5
723388,37
723446,13
723446,2
723531,9
723531,11
723553,9
723561,21
723561,21
723655,27
723707,20
723775,24
724051,32
724359,23
724854,38
724889,4
724890,10
724908,35
724945,9
725061,33
725375,4
725489,12
725594,4
725719,18
725726,12
725800,4
725800,4
725903,2
726170,8
726170,62
726240,5
726596,25
726828,6
726844,24
726845,11
726871,3
726974,8
727185,12
727185,12
727189,18
727276,5
727276,5
727276,7
727276,4
727341,7
727813,5
727827,5
727827,3
727827,3
727832,7
727832,6
727973,4
727998,24
727998,14
728166,12
728219,11
728390,7
728417,4
728625,4
728628,2
728687,6
728816,3
728816,6
728875,4
728925,65
729132,3
729283,12
729296,7
729393,5
729471,10
729640,14
729640,41
729640,10
729640,14
729654,20
729660,12
729660,21
729667,28
729995,9
729995,3
730066,15
730121,5
730121,4
730244,3
730320,9
730398,9
730398,16
730492,10
730919,17
730934,2
731337,13
731607,5
731948,19
731948,8
731949,3
731949,7
732006,7
732023,27
732087,19
732087,18
732087,37
732430,14
732564,13
732595,8
732738,94
732939,12
732980,3
732980,16
733022,15
733209,9
733343,9
733485,3
733551,11
733765,16
733882,23
734341,25
734636,11
734758,21
734848,7
734871,24
734990,3
734993,2
735028,9
735043,63
735072,3
735156,3
735275,8
735347,7
735508,6
735749,4
735750,20
735771,6
735933,9
735948,14
736174,3
736217,5
736251,21
736251,3
736263,3
736431,13
736431,20
736526,17
736526,7
736540,7
736540,8
736540,7
736716,6
737153,6
737153,4
737153,6
737284,22
737423,35
737447,8
737469,26
737472,13
737803,36
737832,3
738077,5
738228,3
738248,23
738266,22
738266,6
738297,12
738298,12
738474,6
738538,19
738669,13
738674,3
738689,5
738694,2
738699,13
738710,8
739154,12
739164,12
739193,15
739410,6
739434,6
739448,10
739565,8
739565,3
739669,7
739759,8
739765,20
740028,23
740191,8
740263,50
740263,51
740364,2
740452,31
740452,8
740452,7
740646,3
740694,4
740976,7
741120,55
741323,12
741360,9
741394,2
741515,20
741595,5
741689,6
741691,17
741691,24
741697,5
741718,16
741795,22
741798,41
741798,20
741866,9
741897,51
741955,55
741966,7
742037,6
742224,27
742312,46
742529,26
742650,6
742650,2
742695,4
742870,9
742898,15
742929,5
743011,3
743048,13
743048,22
743321,7
743487,3
743639,10
743639,10
743639,10
744084,3
744144,5
744188,10
744232,79
744232,26
744709,4
744804,7
745267,23
745305,8
745382,5
745382,14
745396,10
745396,10
745418,2
745554,2
745632,20
745678,7
745678,15
745720,2
745720,5
745720,13
745749,3
745765,5
745837,11
745837,13
745874,15
746142,2
746240,9
746248,39
746394,19
746395,28
746463,8
746780,7
746786,19
746861,3
746861,2
746917,2
746922,8
746927,58
746929,28
747058,12
747248,5
747251,3
747341,21
747367,10
747489,15
747489,12
747489,7
747507,10
747940,4
748825,4
748825,4
748825,10
748825,5
748852,7
749334,9
749414,8
749494,13
750354,44
750382,20
750701,7
750745,10
750838,10
750976,12
750976,23
751045,9
751331,2
751477,29
751477,60
751558,28
751585,156
751588,8
751607,121
751631,24
751632,14
751642,37
751805,2
751817,10
751926,36
751980,9
751980,8
752148,6
752148,10
752153,4
752540,4
752656,16
752869,8
752914,3
752992,3
753234,63
753307,20
753367,3
753367,2
753368,3
753498,63
753594,9
753666,3
754014,8
754110,22
754137,34
754170,11
754238,8
754342,8
754359,3
754359,4
754359,11
754885,2
754948,76
755035,8
755069,9
755217,10
755217,20
755297,27
755298,16
755358,4
755381,12
755648,2
755716,3
755800,20
755800,18
755800,9
755970,8
756036,30
756041,4
756041,6
756157,6
756205,5
756238,7
756340,17
756700,6
757538,20
757611,45
757611,14
757611,60
757611,37
757665,2
757992,11
757992,7
758232,24
758232,14
758410,3
758410,3
758896,24
759014,6
759055,2
759058,14
759065,14
759065,2
759100,37
759413,5
759562,19
759562,18
759648,9
759751,31
759756,7
759765,6
760571,14
760584,23
760618,2
760883,3
760894,3
760943,20
760952,5
760982,11
760993,19
761153,11
761449,6
761587,16
761673,10
761703,6
761732,2
761988,10
761988,22
762207,3
762315,41
762343,43
762540,3
762834,16
762980,8
762980,5
763052,14
763131,3
763131,14
763581,27
763689,7
763879,23
764089,9
764089,9
764234,16
764353,7
764353,6
764353,12
764356,9
764409,26
765049,2
765166,10
765188,22
765697,9
765792,15
765792,10
765792,10
765993,5
765994,10
766181,2
766339,38
766432,74
766432,81
766534,19
767279,2
767442,23
767442,9
767442,43
767520,24
767520,9
767659,9
767679,2
767782,18
767843,23
767925,3
767925,5
768085,10
768342,3
768355,14
768378,11
768693,35
768709,3
768747,5
769106,40
769262,10
769364,11
769680,4
769680,4
769698,4
769698,4
770010,5
770044,16
770147,10
770178,14
770594,41
770604,8
770621,2
770809,9
770809,63
771211,27
771211,24
771237,5
771313,12
771505,39
771828,6
771877,11
771965,37
772305,5
772305,2
772997,15
772997,9
773282,3
773443,37
773443,17
773443,9
773545,3
773621,16
773861,4
774031,5
774157,48
774170,9
774170,9
774193,57
774286,52
774520,50
774530,16
774687,8
774687,8
774995,6
775126,25
775131,3
775171,5
775535,6
775578,21
775763,16
775763,3
775980,3
776094,20
776138,3
776138,6
776196,3
776243,5
776441,27
776646,12
776648,6
776648,6
776648,6
776648,33
776670,21
776670,23
776725,53
776725,11
776901,13
776963,13
777152,6
777718,2
777718,6
778038,3
778038,51
778084,4
778283,6
778375,11
778655,5
778841,20
778841,9
778841,3
778841,16
779039,74
779044,29
779044,9
779161,18
779161,3
779434,6
779698,26
780036,7
780314,37
780794,17
780950,20
780950,7
780975,32
781127,4
781193,35
781193,23
781292,2
781307,30
781307,35
781370,8
781563,7
781576,22
781619,28
781619,17
781914,2
782017,14
782257,3
782463,2
782510,7
782832,3
782865,5
782986,11
782990,3
783160,5
783160,11
783378,62
783657,17
783789,14
783807,7
783807,10
783943,9
784191,9
784243,54
784646,4
784756,5
784756,13
784796,11
784966,9
785098,13
785184,32
785254,22
785254,9
785447,2
785689,2
785817,8
786180,4
786336,10
786365,79
786445,5
786653,16
786653,19
786733,29
788138,24
788614,20
788771,4
789043,5
789125,39
789497,6
789497,4
789497,2
789743,52
790179,9
790326,213
790479,2
790592,8
790633,4
790633,6
790673,5
790760,25
790760,14
790760,14
790760,8
790847,31
790960,5
790963,2
790973,26
790980,4
791332,11
791622,8
791890,33
792008,6
792290,7
792290,19
792319,99
792379,13
792511,5
793296,17
793296,4
794301,22
794301,13
794555,15
795287,3
795942,18
795942,5
796695,38
797072,5
797072,7
797185,12
797612,6
797939,10
797980,10
798032,5
798073,6
798350,5
798460,46
798532,8
798630,5
798630,38
798630,39
798630,48
798867,38
798867,7
798939,4
799249,11
799458,5
799571,3
799615,4
800790,34
800796,33
801437,6
801629,6
802018,4
802152,5
802152,3
802152,3
802152,6
802343,33
802826,5
802937,28
803150,25
803150,9
803589,28
803839,2
803839,9
803839,18
803839,61
804211,29
804211,4
804211,3
804244,21
804753,18
804776,51
805062,2
805203,47
805355,11
805385,27
805421,5
805561,9
805850,7
805850,3
805955,5
806216,11
806216,13
806367,21
806419,21
806423,7
806525,5
807262,18
807991,15
808235,16
808314,6
808337,2
808642,3
808642,5
808716,8
808716,15
808745,19
808893,13
809808,19
809947,7
810315,10
810806,11
811041,7
811331,7
811501,4
811739,4
811739,25
812014,7
812064,2
812172,6
812506,8
812514,6
813063,6
813104,2
813513,14
813612,19
813612,17
813652,14
813661,9
813866,15
813899,5
814380,12
814785,3
814785,157
814785,43
815008,6
815036,4
815043,6
815115,12
815235,7
815313,32
815323,9
815323,9
815449,27
815590,6
815838,31
816145,14
816145,31
816268,10
816268,4
816656,17
816782,5
816782,10
816840,2
816873,7
817077,29
817079,12
817639,17
817960,9
817972,5
818405,7
818405,6
818585,53
818743,48
818803,7
818894,2
819110,16
819440,8
819636,16
819721,13
819869,4
820000,5
820000,7
820164,29
820524,2
820785,15
820983,21
821286,7
821620,3
821620,4
821646,79
821885,4
821885,4
821937,59
822123,9
822128,9
822163,4
822172,13
822395,3
822405,15
822918,21
822918,30
823023,33
823232,8
823361,91
823469,5
823482,19
823740,2
823794,9
823839,2
824090,4
824260,31
824303,9
824531,9
824575,10
824696,143
824709,9
824709,7
824709,12
824801,5
825001,4
825267,11
825330,11
825464,3
825653,5
825857,6
826603,10
826698,15
826746,11
826824,5
826887,5
826933,43
826964,16
827266,17
827368,47
827518,15
827554,22
827734,8
827787,2
827787,2
828080,5
828193,11
828784,4
829285,7
829375,28
829375,38
829431,3
829431,19
829480,16
829559,4
829587,7
829624,23
829639,23
829639,5
829717,34
829717,11
829767,22
830180,11
830187,11
830252,7
830593,143
830626,15
830731,18
830736,3
831006,27
831093,34
831128,34
831337,8
831490,22
831550,21
832148,14
832634,7
832639,12
832639,7
832639,5
832674,12
832687,3
832752,16
832829,5
832931,12
833083,10
833123,13
833232,33
833232,14
833290,2
833343,6
833343,7
833677,9
833707,5
833721,14
833722,7
833722,13
833730,6
833838,23
833898,92
833907,15
834196,45
834304,4
834883,11
835378,29
835918,16
835985,113
836576,20
836684,12
836684,12
836684,16
836748,3
836874,5
836928,88
836994,9
837101,3
976395,9
976395,14
976744,4
976847,14
977488,7
977531,29
977531,9
977596,11
977618,9
977865,10
977888,14
978190,6
978908,40
979399,2
979411,10
979411,5
979569,6
979651,57
979697,6
979761,14
979948,11
979948,13
979971,3
980185,4
980269,11
980269,3
980908,57
981083,2
981680,20
981932,90
982013,4
982013,4
982109,13
982797,121
983120,32
983241,28
983533,17
983670,26
984059,8
984276,15
984518,13
984614,13
984894,28
984894,10
985032,5
985308,31
985709,21
985710,4
985795,7
986395,12
987119,16
987152,4
987152,2
987271,25
987722,11
988124,53
988661,4
988721,12
989125,10
989408,2
989408,10
989890,15
989890,10
989890,10
990401,21
990673,22
990692,21
990802,5
990802,4
991044,22
993303,26
993398,6
993398,7
993576,4
994289,3
994292,9
995027,3
995428,17
996033,36
996352,4
996352,4
996756,3
997069,7
997069,9
997456,13
997484,24
997524,2
997588,6
997588,16
997722,10
1000275,16
1000874,31
1000874,19
1001628,6
1001740,18
1002298,13
1002351,4
1002779,14
1002779,80
1003662,44
1003662,11
1003662,6
1003662,11
1003692,17
1003725,23
1004179,4
1004301,6
1004497,21
1004505,21
1004560,2
1004609,16
1004630,23
1004759,21
1005250,12
1005250,4
1005377,26
1006019,6
1006021,8
1007088,12
1007127,5
1007370,4
1007431,6
1007549,5
1007677,12
1007788,21
1007788,53
1007788,23
1008619,10
1008619,13
1008619,13
1008804,8
1008900,4
1009130,45
1009382,5
1009756,6
1009756,5
1009765,16
1010173,7
1010941,28
1010962,3
1010962,8
1011536,10
1011751,12
1011797,14
1011797,8
1011797,12
1011797,12
1011864,6
1012402,3
1012441,9
1012567,108
1012696,5
1013249,6
1013249,6
1013274,10
1014080,25
1014117,23
1014130,7
1014247,15
1014435,6
1014435,3
1014435,14
1014497,27
1014582,27
1014624,21
1014744,5
1014744,6
1014810,145
1014826,24
1014826,20
1014886,67
1014905,18
1014981,5
1015389,7
1015389,5
1015912,12
1016215,37
1016215,36
1016215,18
1016244,15
1016529,2
1016601,2
1016601,4
1017424,40
1017424,40
1017657,14
1017657,17
1017744,2
1017830,47
1018011,8
1018011,8
1018058,7
1018058,5
1018134,6
1018463,14
1018587,3
1018587,25
1019126,15
1019374,4
1019446,8
1019534,7
1019938,5
1020245,29
1020304,2
1020322,4
1020322,12
1020598,7
1020598,6
1020598,15
1020598,6
1020645,3
1020992,12
1021683,4
1023382,6
1024577,10
1025195,24
1025232,30
1025694,25
1027085,7
1027089,98
1027540,17
1027540,12
1027891,3
1027949,11
1027949,2
1028199,29
1029497,6
1029714,4
1030910,16
1030910,14
1030990,3
1031067,6
1031777,6
1032596,5
1032708,6
1032708,5
1033146,24
1033270,5
1035134,18
1035173,7
1035278,6
1036010,35
1036010,17
1036451,109
1036451,6
1036452,2
1036494,2
1038177,2
1038177,9
1038888,12
1039921,36
1040282,14
1040282,18
1040415,163
1040415,16
1040428,20
1041020,75
1041056,24
1042459,65
1042566,72
1043297,9
1043438,5
1043690,15
1043971,17
1044067,24
1044846,27
1044846,12
1044846,71
1045095,116
1045217,12
1046307,5
1046374,16
1046449,5
1046484,7
1047057,19
1047195,9
1047510,10
1047676,6
1047676,22
1048007,7
1048141,7
1048441,12
1048588,139
1048881,16
1048907,39
1048933,4
1049322,17
1049322,35
1049623,22
1049766,32
1049770,31
1049941,4
1049941,5
1049941,8
1049941,7
1050296,9
1050327,14
1051051,111
1051166,30
1051228,2
1051539,17
1051837,9
1051998,22
1052752,28
1052855,6
1052874,44
1053390,36
1053390,30
1053710,31
1053955,10
1053955,15
1053955,16
1054108,26
1054345,6
1054345,2
1054345,4
1054652,7
1054799,10
1055539,2
1055657,6
1056918,3
1056961,13
1058087,11
1059202,30
1059321,2
1059396,5
1059396,9
1059415,11
1060147,6
1060408,8
1060648,2
1060648,5
1061180,37
1061592,29
1061714,4
1062550,10
1062705,4
1063047,10
1063538,8
1063538,10
1063565,3
1063707,33
1063707,45
1064003,5
1064005,25
1064088,2
1064088,9
1064206,57
1064342,15
1064614,61
1065103,25
1065235,24
1065751,7
1066089,33
1066541,3
1066798,20
1067032,11
1067169,9
1067169,37
1067525,15
1067525,42
1067782,2
1067782,31
1067865,7
1067865,18
848424,16
848498,4
848498,3
848681,3
848719,16
848719,13
848812,7
849051,12
849051,5
849077,14
849148,8
849159,83
849335,14
849521,9
849533,4
849533,14
849624,17
850370,7
850432,39
850470,4
850589,23
850602,17
850610,40
850965,4
850965,5
850965,5
850965,7
850965,3
851385,3
851720,3
851966,39
852391,4
852618,6
852669,8
852916,3
852922,16
852927,6
853463,6
853676,15
853676,52
853717,3
853929,13
854167,30
855621,5
855665,26
855916,11
856000,16
856009,11
856160,13
856252,3
856274,5
856696,12
856723,8
857135,4
857154,13
857253,17
857280,7
857280,3
857315,15
857468,81
857486,6
857833,12
857844,27
858273,10
858413,41
858742,75
859005,12
859225,18
859225,7
859237,21
859246,33
859545,17
859545,49
859545,53
859562,8
860941,8
860975,6
861252,26
862387,25
862442,13
862521,34
862552,4
862759,7
862839,2
862858,4
862858,24
862858,12
863151,6
863426,64
863426,10
863426,53
863518,12
863655,5
863706,16
863834,4
863834,34
863854,2
863958,7
863962,4
863962,10
864089,15
864134,2
864475,5
864585,8
864616,76
864653,4
865085,123
865090,35
865649,2
865649,2
865742,14
865873,4
866485,4
866534,13
866599,9
866599,14
866637,45
866651,6
866880,2
866897,9
867067,9
867138,11
867515,27
867521,57
867531,6
867531,20
867587,86
867591,12
867763,6
867792,2
868107,12
868459,4
868644,55
868674,13
868674,15
868730,9
868766,15
868795,18
868909,7
869059,3
869061,18
869373,7
869424,12
869726,4
869752,23
869777,17
869854,4
869899,12
869939,13
870026,7
870243,11
870510,62
870776,43
870808,5
870887,12
870887,12
870887,16
870977,18
871119,3
871130,3
871172,2
871262,18
871262,8
871345,2
871348,9
871366,10
871366,12
871717,2
871717,3
871717,49
871819,17
871892,166
871945,5
872076,4
872534,2
872534,3
872534,5
872622,2
872622,6
874040,8
874248,3
874317,6
874354,4
874674,5
874828,14
874835,35
874957,5
874998,51
875169,7
875358,11
875367,14
875547,4
875547,4
876082,12
876114,4
876174,5
876404,3
876477,3
876477,6
876736,9
876864,11
877209,4
877211,14
877303,5
877362,11
877462,5
877756,9
877918,4
878028,3
878034,96
878068,3
878076,5
878087,6
878162,15
878170,20
878333,4
878685,4
878770,47
878816,12
878877,16
878890,13
878956,21
879266,7
879266,2
879448,43
879448,16
879608,6
879703,17
879927,5
879927,8
880041,6
880086,8
880374,15
880374,41
881416,13
881523,5
881531,37
881537,23
881569,11
881577,14
881888,12
882186,20
882261,5
882262,4
882339,226
882339,51
882543,3
882543,4
882742,50
882800,21
883125,3
883154,3
883340,25
883343,16
883518,27
883792,25
883797,4
883820,3
883915,17
884689,3
884794,8
884812,5
884930,2
884930,3
885511,18
886006,22
886095,64
886099,4
886270,50
886315,100
886777,12
887128,19
887176,6
887216,20
887397,8
887816,26
888025,8
888025,19
888133,7
888604,15
888604,18
888688,15
888725,18
888834,36
889239,13
889294,6
889294,8
889342,7
889344,3
889451,3
889493,4
889493,6
889738,3
889955,12
889956,18
890212,60
890273,9
890423,6
890844,2
890949,16
890949,7
891093,109
891093,61
891314,5
891758,11
891766,2
892121,22
892121,24
892121,13
892148,3
892148,3
892244,19
892314,17
892396,8
892408,8
892483,9
892672,14
892693,7
892730,2
892730,37
893867,32
894056,6
894449,15
894467,12
894886,47
895202,74
895205,6
895216,6
895443,4
895580,6
895770,44
895785,3
895837,21
895837,3
896066,42
896308,6
896633,4
896633,17
897058,4
897768,16
898677,21
898881,22
899474,17
899690,13
899690,14
899793,36
900196,5
900197,2
900372,81
900585,4
900673,10
900797,3
900797,3
900903,81
901078,7
901269,20
901269,2
901625,10
901664,14
901674,13
902077,31
902077,54
902128,8
902154,2
902154,8
902808,2
903049,4
903049,4
903377,13
903502,5
903502,4
904232,22
904326,3
905010,18
905101,22
905462,35
905462,13
906253,19
906522,2
906718,20
907094,2
907166,5
907632,11
908214,16
908867,16
908867,17
909131,25
909643,11
909974,5
909974,4
910180,6
910319,10
910319,4
910319,3
910319,5
910319,5
910611,4
910652,4
911981,11
912344,4
912471,5
912471,5
912550,16
912604,7
912838,20
912838,20
912951,7
913114,3
913608,6
913975,25
914403,14
914518,11
914661,336
914661,195
915498,2
915498,2
915781,7
915828,17
915828,6
915828,7
915828,5
916492,7
916549,11
916935,7
918406,3
918531,14
918748,18
918769,16
919002,7
919844,2
920225,32
921388,7
921618,36
922021,9
922025,5
922494,31
922750,31
922750,16
923403,17
923411,13
924606,24
925019,35
925985,6
925985,6
926083,4
926083,7
926092,4
926260,3
926387,22
926626,2
927149,18
927415,5
927520,10
927562,4
927708,11
927708,12
927864,8
928219,3
928258,43
928272,13
928389,4
928640,18
928786,14
928963,11
929175,8
929175,4
929272,4
929272,5
929398,10
929552,5
929680,4
929768,16
929862,9
929862,12
931023,3
931031,10
931181,5
931336,11
931478,11
931714,3
932320,4
932320,4
932325,13
932330,4
932471,20
932545,12
932572,15
932646,24
932819,20
932868,23
932868,10
933123,9
933123,7
933123,14
933512,14
933821,27
933969,9
933973,5
934267,29
934336,9
934336,17
934375,22
934728,11
934831,18
935319,2
935345,17
935351,3
935351,8
935351,6
935351,10
935640,3
936059,16
936165,30
936223,10
936431,7
936624,20
936845,19
937034,110
937034,30
937084,24
937263,23
937516,8
937763,14
938043,3
938043,5
938043,9
938393,26
938443,25
938571,20
938852,9
938926,13
938992,3
939055,2
939309,21
939419,2
939456,8
939459,3
940120,32
940855,12
940946,2
940946,2
941082,54
941082,110
941791,3
941849,16
942255,22
942261,5
942295,6
942766,27
942766,14
942839,12
942839,3
942948,19
942984,6
943366,6
943368,206
943404,16
943672,7
944218,2
944218,5
944218,6
944311,28
944383,9
944510,32
944636,10
944636,33
944636,3
944819,13
945099,21
945242,9
945541,2
945587,5
945595,2
945595,5
945595,5
945695,5
945747,5
946281,3
946281,11
946301,68
946562,57
947338,12
948650,14
948650,11
948790,5
948821,5
949285,2
949453,25
949553,3
950035,40
950393,6
950547,40
950978,6
951012,15
951102,4
951127,67
951308,25
951308,9
951328,113
951648,6
952353,3
952421,15
952578,12
952578,16
952853,26
953285,4
953849,28
954145,21
954770,10
954868,20
955017,26
955034,17
955034,12
955034,3
955034,3
955055,3
955800,15
955819,18
956045,3
956268,33
956268,2
956334,15
956402,17
956416,13
956435,5
956743,20
956951,5
957628,16
957628,18
957830,21
957907,10
957907,9
957925,6
958168,5
959303,4
959448,26
959816,3
959954,22
960203,5
960599,37
960629,3
960629,7
960629,4
960629,8
960672,27
960672,17
961217,24
961227,18
961367,3
961394,6
961434,24
961931,21
962372,2
962563,7
962647,20
962849,19
962855,12
962881,8
962914,10
962928,26
962928,27
963018,5
963306,6
963392,14
963427,30
963428,30
964117,36
964242,18
964366,40
964366,16
964575,95
965342,7
965355,3
965447,29
965451,15
965462,68
965746,2
965757,12
965757,7
966131,8
966131,4
966133,6
966133,2
966133,3
966298,16
966508,4
967025,7
967249,14
967252,3
967337,13
967730,7
967762,25
967814,81
968348,29
968348,20
968368,15
968485,4
968826,7
968826,12
968826,33
968826,33
969024,3
969024,31
969024,17
970234,23
970234,14
970609,29
970609,10
970743,9
971790,8
971790,71
972124,37
972132,50
972543,11
605752,13
605780,37
605855,4
605951,7
606078,9
606179,31
606179,17
606179,23
606462,15
606471,21
606479,11
606733,2
606733,3
606868,6
606984,32
607204,23
607342,6
607504,10
607518,47
607518,6
607565,42
607565,21
607565,36
607647,8
607761,11
607770,7
607808,6
607979,7
607994,29
608217,4
608333,28
608516,13
608655,3
608674,27
608716,4
608915,9
608915,25
608948,2
609107,89
609107,56
609176,8
609176,6
609188,3
609188,6
609239,17
609239,14
609269,18
609405,12
609563,38
609787,6
609850,18
609885,9
609946,7
609983,10
609983,5
610089,20
610246,4
610250,22
610296,5
610373,4
610438,13
610474,2
610487,9
610513,7
610517,23
610581,32
610746,9
610763,16
610807,5
610808,3
610820,8
611001,12
611205,2
611207,35
611219,24
611230,33
611395,8
611421,3
611424,11
611424,11
611425,48
611584,6
611608,8
611658,22
611793,29
611811,2
611811,7
611881,34
611939,16
612060,3
612060,8
612060,6
612060,11
612094,89
612095,7
612095,5
612226,8
612234,3
612319,2
612320,3
612324,29
612369,3
612370,8
612370,3
612373,3
612392,13
612393,14
612464,2
612512,2
612553,10
612783,104
612868,6
613001,17
613057,14
613111,6
613234,47
613268,4
613396,6
613570,125
613651,4
613860,10
614031,2
614118,2
614208,9
614208,2
614438,58
614482,24
614534,9
614534,10
614607,4
614683,13
614818,14
614870,11
614995,43
615423,15
615423,20
615447,9
615450,5
615779,17
615866,3
615866,13
615888,3
615888,6
615926,14
616084,3
616084,9
616179,5
616218,3
616226,13
616482,13
616488,31
616728,13
617099,3
617340,25
617340,4
617343,4
617351,20
617593,8
617608,14
617719,7
618033,2
618359,6
618611,19
618930,21
619126,48
619430,4
619434,10
619449,7
619488,26
619586,6
619807,8
620175,20
620289,61
620378,5
620385,7
620385,15
620385,7
620401,3
620524,7
620681,39
620694,5
620699,7
620831,27
620919,23
621074,5
621234,3
621322,5
621322,5
621436,20
621524,11
621617,23
621869,16
621869,13
621955,66
622116,6
622183,59
622186,6
622186,16
622230,20
622263,37
622357,6
622789,15
622898,15
622898,2
622917,6
622969,4
622969,12
622969,19
622983,13
623040,6
623040,5
623391,3
623396,66
623593,14
623612,48
623926,5
623926,10
623936,5
624012,23
624094,22
624094,3
624175,11
624456,5
624618,14
624760,7
624977,27
625093,37
625246,6
625374,3
625640,11
625658,14
625658,9
625673,66
625820,16
625852,10
625929,15
626068,5
626194,15
626385,7
626418,4
626431,6
626512,25
626517,4
626517,10
626517,2
626524,25
626555,9
626622,6
626665,18
626769,3
626931,28
627138,6
627176,10
627513,11
627519,32
627529,8
627529,2
627529,10
627529,6
627630,15
627638,15
627652,4
627658,8
627779,17
627941,21
628050,3
628213,13
628363,3
628554,7
628554,7
628569,71
628633,4
628727,6
629084,9
629145,11
629263,12
629311,38
629311,25
629451,22
629536,38
629646,3
629649,8
630087,15
630108,20
630156,7
630242,14
630537,7
630599,54
630652,15
630652,31
630683,23
631059,5
631110,7
631110,12
631110,63
631110,7
631209,24
631395,6
631395,2
631403,7
631496,5
631496,9
631496,5
631496,5
631538,16
631657,6
631677,10
631816,8
631872,3
631872,3
632134,7
632621,40
632981,15
632981,15
633074,8
633076,2
633090,5
633172,21
633175,23
633225,13
633225,6
633245,69
633255,3
633358,18
633358,18
633604,6
633607,11
633709,11
633804,21
633822,20
634032,7
634154,9
634154,9
634361,43
634649,31
634693,60
634693,3
634693,10
634707,3
634707,3
634707,5
634738,7
634912,22
634970,10
635050,5
635054,31
635389,23
635532,6
635555,7
635571,4
635807,9
636071,9
636310,24
636402,13
636556,9
636652,51
636717,6
636717,3
636717,3
636717,3
636717,2
636940,24
637162,7
637162,2
637401,12
637491,9
637525,9
637558,17
637671,7
637671,6
637689,3
637689,4
637691,52
637724,16
637817,10
637848,3
637848,7
637901,35
637928,15
638015,48
638015,26
638083,5
638083,11
638083,5
638133,8
638137,5
638218,9
638218,7
638242,11
638395,19
638398,2
638492,25
638642,17
638698,24
638963,40
638963,47
639040,13
639048,7
639421,3
639637,10
639903,4
640017,8
640158,12
640605,5
640611,10
640731,6
640929,41
641017,2
641017,86
641147,8
641147,6
641153,5
641222,13
641561,182
641771,7
641771,18
641801,24
642117,31
642173,30
642193,14
642278,14
642367,3
642413,6
642625,18
642631,26
642656,17
642656,4
642656,5
642767,9
642893,7
642915,6
642915,5
642915,10
642915,7
642965,6
642999,16
643586,4
643778,18
643897,6
644013,4
644035,22
644085,6
644377,3
644764,10
644764,9
645050,5
645132,5
645257,11
645283,7
645438,54
645677,4
645688,9
645780,3
645797,2
645978,15
645988,2
646054,5
646147,4
646336,7
646474,3
646601,28
646633,2
646633,7
646633,7
646932,2
646932,2
647120,2
647120,16
647120,6
647120,55
647142,44
647157,11
647319,75
647319,14
647436,8
647621,50
647686,29
647722,15
647758,6
647819,4
647819,8
648016,12
648016,2
648065,39
648299,10
648299,10
648487,20
648589,17
648776,4
648776,19
648843,2
648965,2
649000,3
649328,11
649328,21
649328,83
649333,10
649348,22
