id,n_lines
764971,159
764971,103
545783,15
545783,8
658132,8
427275,42
545794,11
311262,5
829392,17
427283,111
765593,5
764992,59
764992,14
427301,147
427301,285
427311,5
427334,21
427334,64
1088795,8
1089076,20
658386,25
829411,15
658473,23
980736,32
485116,35
546419,11
980902,103
980902,15
980902,11
1088832,76
1088852,31
1088852,29
1088852,30
717431,20
485125,21
312947,9
765595,25
600786,35
426872,24
879909,61
879909,78
879909,73
879909,75
3251,5
312550,65
879911,42
658220,2
313274,21
1088944,2
658670,11
546508,14
485136,3
880351,12
427193,57
765616,11
658713,8
313444,7
658719,30
931170,11
600940,4
600974,19
427697,43
312624,4
312624,3
658597,43
658597,2
658748,28
427619,42
485378,20
931660,5
931660,6
600496,46
427628,14
312733,82
485010,20
931795,30
427719,121
600508,14
600508,79
485420,4
427743,3
427743,68
931522,10
931550,8
931550,4
485022,63
427483,185
427483,113
427665,17
427676,5
546675,53
546215,7
717543,49
981021,63
600872,2
717602,24
600415,7
829578,3
829578,3
829578,15
546252,8
600594,36
1089020,6
1089020,33
485078,6
765863,7
1041610,12
600600,7
880946,4
1089024,33
1089024,17
658913,75
485091,46
765701,36
765701,30
311693,43
546329,12
546329,26
546329,22
881101,12
658955,14
658955,26
143259,3
717892,21
1089189,76
1089189,30
4038,4
717945,2
717962,38
1089478,42
765887,27
717963,92
717963,58
717963,15
142887,27
313844,62
1041825,14
1041825,11
766057,90
485343,30
314598,6
314598,6
765897,49
981093,21
717796,4
981132,39
314898,5
427360,65
427360,25
427859,23
718270,8
314937,123
880465,6
880465,9
765748,4
765748,11
659089,52
981487,15
659173,14
427918,68
1089392,58
981600,3
981600,3
981600,14
981600,9
981600,10
659092,12
659092,15
766120,82
659100,9
765804,3
765804,77
314505,33
880806,45
315758,2
981643,24
485982,12
315863,207
144627,37
428197,3
143581,79
428200,48
830003,17
830003,41
830003,12
546958,73
766235,48
546974,93
546734,7
486055,51
932261,9
931966,138
547021,47
547021,77
428103,9
830164,6
932013,18
932293,13
546776,8
546776,26
485812,67
485812,33
829443,17
546567,21
145336,16
145336,26
659164,77
546788,6
