id,score,total_errors,popularity
21891919,0,3,unpopular
58952436,0,3,unpopular
17404273,0,9,unpopular
29188906,0,11,unpopular
31906581,0,7,unpopular
59463493,0,2,unpopular
55290697,0,2,unpopular
60709988,0,2,unpopular
50710478,0,26,unpopular
4931506,0,8,unpopular
8179809,0,34,unpopular
47449468,0,8,unpopular
33196199,0,9,unpopular
49086689,0,20,unpopular
39496460,0,1,unpopular
42090184,0,6,unpopular
58917317,0,26,unpopular
3429533,0,1,unpopular
36094260,0,3,unpopular
34200722,0,2,unpopular
34310366,0,19,unpopular
51748464,0,3,unpopular
47836749,0,4,unpopular
19581122,0,25,unpopular
25798202,0,13,unpopular
10810671,0,48,unpopular
48082579,0,1,unpopular
23713922,0,37,unpopular
37516024,0,6,unpopular
5484420,0,9,unpopular
15012310,0,5,unpopular
28396791,0,7,unpopular
10739056,0,1,unpopular
6761743,0,10,unpopular
27464653,0,1,unpopular
27443831,0,1,unpopular
30265718,0,3,unpopular
34897299,0,2,unpopular
36078462,0,3,unpopular
24276391,0,14,unpopular
25979124,0,3,unpopular
40058313,0,17,unpopular
23732884,0,3,unpopular
21952061,0,55,unpopular
20038029,0,9,unpopular
11816743,0,28,unpopular
31347139,0,1,unpopular
29630437,0,5,unpopular
60269402,0,8,unpopular
48269292,0,1,unpopular
59468741,0,1,unpopular
25079409,0,23,unpopular
11729330,0,4,unpopular
57955462,0,2,unpopular
16277996,0,6,unpopular
26962244,0,8,unpopular
23353791,0,1,unpopular
60860687,0,2,unpopular
38770416,0,13,unpopular
20481340,0,2,unpopular
6994362,0,8,unpopular
43251222,0,1,unpopular
46595747,0,1,unpopular
17109385,0,1,unpopular
14722952,0,2,unpopular
37132658,0,3,unpopular
25250440,0,7,unpopular
54894887,0,4,unpopular
49745722,0,2,unpopular
5315495,0,23,unpopular
9259940,0,1,unpopular
29066452,0,4,unpopular
9058108,0,13,unpopular
52369080,0,21,unpopular
49069074,0,4,unpopular
15134978,0,2,unpopular
24437853,0,3,unpopular
8274057,0,2,unpopular
26810742,0,1,unpopular
8998162,0,5,unpopular
41353192,0,9,unpopular
17077111,0,24,unpopular
28713376,0,2,unpopular
7522323,0,3,unpopular
52590240,0,16,unpopular
40535890,0,11,unpopular
25253704,0,1,unpopular
57052312,0,3,unpopular
58590720,0,15,unpopular
36654355,0,1,unpopular
14537272,0,1,unpopular
39744568,0,29,unpopular
61038781,0,28,unpopular
31324559,0,13,unpopular
54329498,0,3,unpopular
54348145,0,3,unpopular
34653983,0,5,unpopular
31991229,0,31,unpopular
17447724,0,7,unpopular
26762212,0,12,unpopular
23977272,0,10,unpopular
16843998,0,3,unpopular
54502242,0,4,unpopular
41000773,0,1,unpopular
30677278,0,6,unpopular
30516208,0,4,unpopular
35500776,0,22,unpopular
9889154,0,29,unpopular
50908180,0,18,unpopular
12192071,0,2,unpopular
48283169,0,3,unpopular
46697515,0,40,unpopular
24778154,0,3,unpopular
24590330,0,13,unpopular
46095016,0,3,unpopular
40662569,0,102,unpopular
52916663,0,1,unpopular
19758678,0,10,unpopular
27138028,0,18,unpopular
27136268,0,3,unpopular
37300153,0,5,unpopular
54765367,0,7,unpopular
5727640,0,17,unpopular
21237960,0,6,unpopular
39682508,0,7,unpopular
3812406,0,3,unpopular
3817886,0,1,unpopular
23787648,0,57,unpopular
9347717,0,29,unpopular
59190823,0,3,unpopular
62100333,0,6,unpopular
29726689,0,1,unpopular
25157172,0,14,unpopular
4472263,0,3,unpopular
60564978,0,22,unpopular
13776741,0,6,unpopular
38819491,0,3,unpopular
23899281,0,1,unpopular
39999804,0,1,unpopular
55960261,0,19,unpopular
46021742,0,1,unpopular
7397306,0,2,unpopular
28783712,0,2,unpopular
45570776,0,12,unpopular
30415313,0,3,unpopular
42287180,0,32,unpopular
38925223,0,1,unpopular
8682820,0,3,unpopular
61518844,0,2,unpopular
24341324,0,2,unpopular
60962539,0,6,unpopular
49943670,0,11,unpopular
31736833,0,3,unpopular
31536700,0,2,unpopular
31721636,0,7,unpopular
31570890,0,10,unpopular
17625196,0,25,unpopular
18524215,0,10,unpopular
37861498,0,1,unpopular
43787232,0,7,unpopular
11964349,0,6,unpopular
30665007,0,1,unpopular
23716065,0,5,unpopular
7924717,0,26,unpopular
51754226,0,1,unpopular
14664678,0,12,unpopular
7650340,0,4,unpopular
28573213,0,12,unpopular
40358693,0,2,unpopular
38528065,0,5,unpopular
44900996,0,21,unpopular
8679933,0,1,unpopular
61019452,0,4,unpopular
60916434,0,49,unpopular
32769304,0,42,unpopular
34663143,0,10,unpopular
57491857,0,4,unpopular
18291339,0,9,unpopular
17284484,0,17,unpopular
17242122,0,43,unpopular
18120193,0,14,unpopular
31115516,0,11,unpopular
56344088,0,5,unpopular
45952232,0,1,unpopular
41136679,0,18,unpopular
22942639,0,3,unpopular
49591129,0,3,unpopular
12124401,0,14,unpopular
14130746,0,1,unpopular
60919108,0,3,unpopular
12927772,0,8,unpopular
60015333,0,7,unpopular
52469370,0,55,unpopular
28725792,0,3,unpopular
19688082,0,14,unpopular
13421146,0,4,unpopular
7812503,0,48,unpopular
38263486,0,14,unpopular
38880267,0,37,unpopular
48746100,0,12,unpopular
12328555,0,15,unpopular
42530101,0,9,unpopular
34242870,0,1,unpopular
19475126,0,5,unpopular
17453341,0,3,unpopular
28976050,0,6,unpopular
32997054,0,13,unpopular
10668129,0,4,unpopular
30745460,0,2,unpopular
30830986,0,8,unpopular
9814556,0,7,unpopular
43576802,0,1,unpopular
60626012,0,3,unpopular
14083492,0,19,unpopular
8429504,0,5,unpopular
36639931,0,18,unpopular
58898800,0,3,unpopular
43028376,0,2,unpopular
50125922,0,7,unpopular
60474556,0,7,unpopular
48199858,0,1,unpopular
37506807,0,32,unpopular
16381721,0,12,unpopular
55200448,0,6,unpopular
39870511,0,4,unpopular
2634422,0,6,unpopular
61336930,0,1,unpopular
61440955,0,2,unpopular
39045907,0,5,unpopular
42785163,0,1,unpopular
42960928,0,17,unpopular
21182422,0,3,unpopular
24035311,0,4,unpopular
53828735,0,8,unpopular
34920610,0,16,unpopular
9623472,0,23,unpopular
9288895,0,17,unpopular
18697934,0,17,unpopular
18475845,0,18,unpopular
16038540,0,2,unpopular
10060270,0,3,unpopular
25179395,0,16,unpopular
55667557,0,6,unpopular
27466852,0,11,unpopular
26941518,0,3,unpopular
26780118,0,6,unpopular
26713140,0,7,unpopular
23355771,0,2,unpopular
45604752,0,3,unpopular
30512266,0,18,unpopular
16862608,0,15,unpopular
38161727,0,16,unpopular
55940246,0,3,unpopular
42718388,0,5,unpopular
6785490,0,3,unpopular
50384535,0,3,unpopular
16062098,0,28,unpopular
25107381,0,1,unpopular
38107417,0,21,unpopular
49558407,0,1,unpopular
20938324,0,1,unpopular
58885892,0,3,unpopular
23628950,0,35,unpopular
20498073,0,1,unpopular
61761997,0,2,unpopular
51787482,0,16,unpopular
39764855,0,1,unpopular
60839716,0,1,unpopular
48516279,0,3,unpopular
61742596,0,1,unpopular
57617087,0,7,unpopular
58873644,0,1,unpopular
60062022,0,1,unpopular
59078878,0,1,unpopular
60629435,0,3,unpopular
60779291,0,2,unpopular
56456131,0,2,unpopular
60865532,0,1,unpopular
51632063,0,1,unpopular
50845050,0,8,unpopular
52644467,0,3,unpopular
57741229,0,3,unpopular
48999564,0,1,unpopular
61780458,0,2,unpopular
61848763,0,2,unpopular
59691969,0,1,unpopular
61310479,0,10,unpopular
62032316,0,1,unpopular
51906501,0,3,unpopular
55146877,0,1,unpopular
48894124,0,7,unpopular
49170965,0,4,unpopular
60210262,0,6,unpopular
47310876,0,1,unpopular
61259439,0,10,unpopular
61525038,0,5,unpopular
60649253,0,4,unpopular
59463791,0,2,unpopular
55781556,0,2,unpopular
57386536,0,2,unpopular
61789401,0,3,unpopular
54375246,0,4,unpopular
53537182,0,1,unpopular
55838939,0,1,unpopular
59649069,0,2,unpopular
60417643,0,1,unpopular
59827126,0,1,unpopular
52227449,0,1,unpopular
55569336,0,4,unpopular
41480070,0,3,unpopular
58466882,0,3,unpopular
51593652,0,1,unpopular
54249151,0,2,unpopular
48149022,0,4,unpopular
52736317,0,4,unpopular
58488223,0,3,unpopular
49773452,0,2,unpopular
56399302,0,1,unpopular
55550177,0,1,unpopular
48924587,0,5,unpopular
53799135,0,5,unpopular
26780209,0,2,unpopular
55500550,0,1,unpopular
48755263,0,2,unpopular
59192860,0,2,unpopular
58300725,0,1,unpopular
52928631,0,4,unpopular
51715716,0,3,unpopular
50067945,0,3,unpopular
55490497,0,2,unpopular
44876585,0,3,unpopular
38988170,0,1,unpopular
46873977,0,4,unpopular
49760413,0,1,unpopular
49367796,0,5,unpopular
56127895,0,2,unpopular
50679013,0,2,unpopular
47386583,0,12,unpopular
45333916,0,12,unpopular
53562714,0,2,unpopular
59193244,0,1,unpopular
60394555,0,3,unpopular
52654714,0,5,unpopular
58300199,0,4,unpopular
54725121,0,1,unpopular
54990846,0,2,unpopular
54810488,0,2,unpopular
59489781,0,5,unpopular
55929772,0,1,unpopular
56185093,0,3,unpopular
58874629,0,2,unpopular
59620942,0,2,unpopular
55929144,0,8,unpopular
54806284,0,1,unpopular
60168580,0,10,unpopular
54843257,0,1,unpopular
58119869,0,6,unpopular
55638675,0,4,unpopular
30996525,1,40,neutral
17647722,1,1,neutral
22766032,1,1,neutral
58441594,1,3,neutral
6051370,1,2,neutral
48608379,1,11,neutral
17539865,1,3,neutral
49945585,1,1,neutral
10822051,1,1,neutral
22882848,1,3,neutral
37334914,1,10,neutral
50464865,1,3,neutral
40593427,1,4,neutral
15043684,1,4,neutral
31578438,1,29,neutral
9352964,1,2,neutral
15680694,1,8,neutral
46524603,1,4,neutral
42232226,1,7,neutral
14057020,1,19,neutral
47014667,1,1,neutral
48928362,1,2,neutral
50586856,1,3,neutral
35406970,1,3,neutral
57130404,1,15,neutral
34474976,1,1,neutral
29207203,1,9,neutral
18165847,1,45,neutral
37989746,1,7,neutral
32351762,1,5,neutral
35533393,1,6,neutral
10112096,1,6,neutral
22325487,1,24,neutral
36574559,1,1,neutral
8078573,1,10,neutral
44773688,1,5,neutral
51639037,1,7,neutral
18763232,1,40,neutral
30762199,1,2,neutral
22596536,1,8,neutral
38185274,1,4,neutral
10579811,1,2,neutral
51697848,1,2,neutral
22906633,1,1,neutral
16708922,1,1,neutral
7142061,1,2,neutral
36306013,1,7,neutral
39288304,1,1,neutral
58200881,1,19,neutral
42282519,1,3,neutral
12571090,1,1,neutral
34685589,1,4,neutral
57491832,1,11,neutral
28255817,1,16,neutral
60093939,1,1,neutral
13638739,1,4,neutral
32271876,1,7,neutral
54851640,1,7,neutral
54574846,1,1,neutral
39071405,1,12,neutral
13782129,1,5,neutral
10905407,1,15,neutral
42600259,1,4,neutral
14382082,1,6,neutral
18563449,1,2,neutral
29884388,1,11,neutral
30411446,1,11,neutral
50773179,1,1,neutral
25357778,1,3,neutral
46918253,1,3,neutral
42047705,1,32,neutral
59760484,1,5,neutral
42879679,1,5,neutral
15240688,1,8,neutral
59352179,1,9,neutral
53591755,1,13,neutral
35717051,1,4,neutral
44420021,1,3,neutral
18983147,1,26,neutral
22895657,1,2,neutral
35647484,1,1,neutral
16503235,1,6,neutral
57930872,1,9,neutral
13456953,1,1,neutral
13326825,1,4,neutral
12560983,1,4,neutral
11428926,1,2,neutral
35614401,1,27,neutral
20677694,1,5,neutral
32996316,1,15,neutral
31376053,1,8,neutral
31012469,1,24,neutral
27733861,1,3,neutral
23269178,1,13,neutral
37911412,1,2,neutral
8038689,1,23,neutral
27918589,1,2,neutral
58796591,1,3,neutral
12865358,1,3,neutral
13203092,1,5,neutral
45786722,1,10,neutral
54140390,1,7,neutral
18380474,1,3,neutral
18674568,1,13,neutral
29382411,1,1,neutral
36099052,1,4,neutral
45254886,1,8,neutral
61207635,1,4,neutral
7860295,1,27,neutral
60079888,1,7,neutral
40704627,1,10,neutral
40482315,1,1,neutral
24049303,1,15,neutral
59588849,1,8,neutral
41449552,1,3,neutral
13633758,1,2,neutral
14917402,1,2,neutral
20188010,1,35,neutral
31816648,1,34,neutral
17331620,1,10,neutral
10071424,1,12,neutral
50104659,1,2,neutral
21460113,1,2,neutral
8249522,1,6,neutral
51925658,1,2,neutral
30154663,1,1,neutral
55708296,1,20,neutral
51797011,1,3,neutral
43956537,1,2,neutral
41430885,1,5,neutral
53855160,1,3,neutral
26131832,1,34,neutral
54359768,1,2,neutral
17398592,1,25,neutral
18031997,1,3,neutral
30626612,1,36,neutral
39515406,1,6,neutral
16293873,1,1,neutral
4930247,1,6,neutral
25002124,1,10,neutral
25382123,1,3,neutral
11940641,1,18,neutral
40780027,1,2,neutral
60972538,1,2,neutral
28909085,1,4,neutral
32994758,1,1,neutral
34484498,1,3,neutral
37554869,1,1,neutral
30607462,1,6,neutral
13963151,1,10,neutral
42593164,1,5,neutral
30346604,1,3,neutral
8040744,1,7,neutral
24093045,1,9,neutral
29332789,1,1,neutral
17215125,1,5,neutral
48203572,1,1,neutral
7230435,1,4,neutral
36604844,1,17,neutral
21556444,1,7,neutral
50347306,1,3,neutral
49450922,1,2,neutral
6840754,1,1,neutral
12554831,1,3,neutral
5876265,1,6,neutral
11621088,1,1,neutral
30775024,1,3,neutral
59891917,1,35,neutral
5435844,1,9,neutral
34348087,1,10,neutral
35440286,1,1,neutral
37885945,1,1,neutral
37577964,1,3,neutral
19448107,1,13,neutral
43465772,1,4,neutral
33379929,1,5,neutral
37725953,1,13,neutral
45052603,1,2,neutral
42295470,1,8,neutral
12150857,1,4,neutral
36126806,1,18,neutral
57364561,1,21,neutral
35086258,1,5,neutral
31747581,1,12,neutral
43100712,1,1,neutral
52084108,1,2,neutral
23039924,1,11,neutral
46938180,1,55,neutral
13842925,1,2,neutral
44589467,1,11,neutral
27172738,1,1,neutral
21423036,1,49,neutral
37867122,1,2,neutral
19909654,1,41,neutral
6353279,1,4,neutral
29217140,1,4,neutral
27856292,1,9,neutral
26520608,1,8,neutral
13099093,1,12,neutral
36238770,1,18,neutral
38881254,1,5,neutral
35524129,1,9,neutral
25637034,1,4,neutral
25558864,1,1,neutral
18867692,1,7,neutral
58651726,1,4,neutral
23716288,1,3,neutral
9935490,1,9,neutral
52053583,1,1,neutral
49016643,1,1,neutral
38838956,1,8,neutral
39389209,1,5,neutral
9103266,1,4,neutral
15812874,1,34,neutral
29651523,1,9,neutral
40116040,1,1,neutral
13847384,1,8,neutral
20585631,1,3,neutral
13088443,1,1,neutral
25692347,1,7,neutral
15070605,1,2,neutral
50574302,1,6,neutral
11480736,1,10,neutral
48060651,1,1,neutral
45507522,1,1,neutral
28646394,1,17,neutral
44877723,1,7,neutral
35219225,1,3,neutral
26099404,1,2,neutral
44276986,1,2,neutral
60982150,1,57,neutral
58903977,1,2,neutral
59307642,1,9,neutral
28555771,1,1,neutral
19788517,1,17,neutral
37105372,1,2,neutral
45303371,1,6,neutral
40948014,1,8,neutral
4673295,1,1,neutral
41515175,1,9,neutral
25029555,1,30,neutral
12114285,1,1,neutral
35972704,1,4,neutral
14941955,1,6,neutral
11923658,1,5,neutral
14496687,1,19,neutral
34050980,1,11,neutral
20329313,1,4,neutral
32042521,1,14,neutral
18140537,1,3,neutral
15963382,1,12,neutral
9944747,1,1,neutral
10049413,1,6,neutral
39199651,1,2,neutral
44423277,1,3,neutral
16677401,1,5,neutral
51375164,1,15,neutral
53099572,1,3,neutral
27057192,1,4,neutral
11147759,1,20,neutral
26032540,1,9,neutral
7629999,1,11,neutral
30158474,1,10,neutral
43119594,1,2,neutral
60356078,1,4,neutral
9834723,1,4,neutral
19670074,1,6,neutral
43604291,1,6,neutral
32219260,1,20,neutral
13547622,1,8,neutral
53852670,1,1,neutral
11001462,1,8,neutral
7284282,1,1,neutral
59046044,1,1,neutral
30211889,1,7,neutral
33639966,1,2,neutral
29385031,1,2,neutral
32449904,1,1,neutral
49775185,1,42,neutral
22991050,1,14,neutral
3595946,1,12,neutral
45712891,1,1,neutral
60902152,1,3,neutral
14873309,1,3,neutral
29002777,1,2,neutral
23554244,1,6,neutral
55348561,1,2,neutral
49951132,1,2,neutral
27011828,1,13,neutral
7884441,1,12,neutral
43272813,1,2,neutral
14013193,1,4,neutral
19589752,1,1,neutral
6914474,1,4,neutral
13537323,1,4,neutral
16120054,1,1,neutral
59445506,1,7,neutral
38282849,1,9,neutral
38813905,1,39,neutral
8796505,1,4,neutral
7073022,1,27,neutral
28153397,1,1,neutral
28812234,1,3,neutral
46754136,1,2,neutral
44994601,1,3,neutral
51684492,1,1,neutral
59728347,1,10,neutral
46052515,1,1,neutral
36642392,1,11,neutral
7529136,1,10,neutral
31184790,1,9,neutral
35169322,1,22,neutral
33068439,1,19,neutral
10637471,1,27,neutral
10412123,1,6,neutral
49899233,1,29,neutral
14009466,1,6,neutral
59339490,1,12,neutral
21073758,1,11,neutral
16371176,1,101,neutral
11753355,1,2,neutral
48396023,1,16,neutral
19038785,1,1,neutral
19210446,1,1,neutral
26867094,1,2,neutral
54731702,1,1,neutral
22188102,1,9,neutral
13833577,1,28,neutral
51591977,1,2,neutral
22524810,1,20,neutral
13004627,1,13,neutral
19657200,1,12,neutral
24929048,1,123,neutral
5652472,1,2,neutral
31299776,1,18,neutral
62041750,1,2,neutral
15592869,1,5,neutral
51005429,1,4,neutral
8786909,1,15,neutral
27419090,1,2,neutral
46908153,1,3,neutral
12962620,1,10,neutral
55981366,1,4,neutral
42499032,1,11,neutral
20587195,1,11,neutral
13730902,1,20,neutral
11066937,1,1,neutral
18322315,1,18,neutral
33867708,1,10,neutral
31105502,1,5,neutral
37856292,1,4,neutral
55307158,1,2,neutral
50980631,1,2,neutral
33934009,1,5,neutral
26784019,1,4,neutral
45304061,1,11,neutral
26927413,1,1,neutral
27552536,1,7,neutral
50077454,1,10,neutral
8637772,1,2,neutral
51214596,1,3,neutral
47859014,1,4,neutral
28530332,1,1,neutral
19877400,1,32,neutral
23962321,1,7,neutral
41281855,1,20,neutral
42156350,1,4,neutral
12615349,1,6,neutral
48498229,1,1,neutral
20165259,1,47,neutral
34828410,1,38,neutral
35278140,1,17,neutral
3883793,1,21,neutral
28847821,1,1,neutral
32793505,1,1,neutral
55664901,1,1,neutral
10188109,1,2,neutral
43187247,1,24,neutral
14116710,1,3,neutral
28558024,1,8,neutral
7089015,1,20,neutral
50777422,1,21,neutral
49372421,1,3,neutral
15745764,1,23,neutral
15836688,1,11,neutral
37218442,1,9,neutral
21428642,1,33,neutral
51693578,1,13,neutral
13126112,1,2,neutral
57998708,1,2,neutral
46506717,1,9,neutral
20832827,1,4,neutral
13506583,1,9,neutral
31606060,1,28,neutral
19036236,1,46,neutral
34595375,1,12,neutral
27648612,1,3,neutral
24695063,1,7,neutral
22736147,1,5,neutral
55742471,1,6,neutral
8714078,1,16,neutral
25397174,1,25,neutral
15329218,1,18,neutral
37860328,1,3,neutral
8905056,1,1,neutral
35244349,1,14,neutral
5784687,1,1,neutral
20382082,1,2,neutral
20637287,1,2,neutral
14493146,1,13,neutral
39495586,1,6,neutral
31025665,1,5,neutral
34983678,1,7,neutral
23074457,1,35,neutral
49641272,1,3,neutral
37499275,1,1,neutral
12980986,1,2,neutral
8879272,1,7,neutral
42086252,1,10,neutral
35235284,1,10,neutral
26039111,1,5,neutral
12115655,1,6,neutral
21362772,1,3,neutral
9051570,1,14,neutral
31160492,1,14,neutral
37696925,1,1,neutral
25184863,1,2,neutral
50962770,1,2,neutral
26792557,1,3,neutral
35962490,1,14,neutral
10986285,1,89,neutral
13713416,1,1,neutral
47306060,1,1,neutral
20146887,1,2,neutral
51582306,1,6,neutral
35118613,1,2,neutral
9085080,1,7,neutral
19077812,1,2,neutral
57674014,1,1,neutral
37624857,1,1,neutral
26933403,1,3,neutral
24713530,1,23,neutral
41585433,1,1,neutral
8686678,1,4,neutral
8711075,1,7,neutral
46485557,1,22,neutral
53031998,1,4,neutral
13698728,1,6,neutral
24032360,1,14,neutral
3331779,1,38,neutral
11244013,1,11,neutral
15101820,1,14,neutral
15200931,1,4,neutral
12547069,1,2,neutral
29966874,1,18,neutral
10278288,1,1,neutral
27006226,1,6,neutral
5066650,1,7,neutral
22853994,1,1,neutral
59795114,1,5,neutral
44070025,1,6,neutral
28693957,1,3,neutral
53816406,1,7,neutral
20971997,1,4,neutral
13277160,1,3,neutral
44174460,1,7,neutral
39124480,1,4,neutral
20655317,1,1,neutral
54863374,1,1,neutral
31309819,1,11,neutral
50157544,1,5,neutral
35828459,1,9,neutral
38329963,1,29,neutral
26564984,1,64,neutral
41737614,1,1,neutral
27080941,1,6,neutral
13262537,1,1,neutral
19938917,1,3,neutral
45190201,1,11,neutral
12406584,1,3,neutral
39089612,1,2,neutral
36849760,1,11,neutral
29052863,1,1,neutral
33913837,1,61,neutral
10052807,1,15,neutral
4260243,1,4,neutral
28659871,1,1,neutral
27101881,1,1,neutral
11757188,1,11,neutral
29068147,1,1,neutral
31978813,1,1,neutral
18261413,1,1,neutral
18033086,1,19,neutral
32264780,1,5,neutral
28367175,1,2,neutral
45625289,1,33,neutral
47948640,1,38,neutral
22689491,1,2,neutral
41569321,1,11,neutral
44453998,1,4,neutral
23216951,1,20,neutral
32346704,1,6,neutral
19759584,1,4,neutral
46876321,1,1,neutral
26374245,1,4,neutral
6371680,1,14,neutral
15198652,1,28,neutral
5522516,1,24,neutral
24058968,1,7,neutral
39698209,1,17,neutral
31985049,1,8,neutral
28878510,1,14,neutral
19248535,1,15,neutral
22544083,1,7,neutral
52321308,1,16,neutral
40479638,1,1,neutral
30375823,1,1,neutral
31684679,1,2,neutral
34697350,1,42,neutral
17401188,1,5,neutral
35206911,1,16,neutral
37442070,1,24,neutral
27371936,1,43,neutral
50669590,1,7,neutral
35548162,1,1,neutral
42270012,1,5,neutral
25828869,1,3,neutral
15139092,1,1,neutral
36490013,1,2,neutral
13284160,1,4,neutral
38430774,1,23,neutral
3884918,1,5,neutral
61460638,1,8,neutral
44263864,1,1,neutral
24097215,1,1,neutral
61078883,1,8,neutral
37889153,1,68,neutral
10800042,1,8,neutral
10260454,1,16,neutral
44961363,1,1,neutral
19643619,1,8,neutral
16887392,1,1,neutral
27660452,1,16,neutral
4798189,1,21,neutral
21357974,1,4,neutral
48005726,1,2,neutral
42620824,1,29,neutral
55057147,1,1,neutral
14406486,1,1,neutral
29084243,1,3,neutral
27567477,1,2,neutral
49298561,1,30,neutral
61322006,1,1,neutral
8149225,1,15,neutral
52300006,1,1,neutral
16737648,1,18,neutral
36369085,1,31,neutral
52717089,1,3,neutral
12238109,1,3,neutral
45723664,1,1,neutral
23541422,1,11,neutral
36799619,1,4,neutral
29050015,1,4,neutral
52247629,1,9,neutral
10429448,1,35,neutral
50961572,1,10,neutral
56205829,1,7,neutral
10293620,1,6,neutral
16971258,1,21,neutral
33158105,1,5,neutral
2445838,1,23,neutral
54931953,1,11,neutral
9127924,1,2,neutral
31638183,1,21,neutral
31255221,1,3,neutral
34919692,1,2,neutral
25190287,1,4,neutral
10316335,1,9,neutral
42944302,1,1,neutral
43716306,1,10,neutral
38021662,1,4,neutral
33181165,1,1,neutral
36497973,1,4,neutral
49082535,1,6,neutral
41099695,1,4,neutral
34052955,1,1,neutral
35716309,1,12,neutral
51907827,1,1,neutral
7590711,1,56,neutral
29770832,1,22,neutral
10792794,1,1,neutral
22244598,1,10,neutral
8576887,1,2,neutral
13177461,1,36,neutral
45465112,1,2,neutral
34990587,1,5,neutral
49342170,1,12,neutral
21348292,1,1,neutral
55444136,1,1,neutral
5547606,1,1,neutral
21694805,1,18,neutral
31402595,1,2,neutral
34535983,1,35,neutral
18188118,1,12,neutral
39797164,1,12,neutral
5190896,1,14,neutral
24700126,1,7,neutral
41919467,1,17,neutral
35645965,1,5,neutral
58860007,1,5,neutral
24684333,1,1,neutral
13105202,1,1,neutral
27468375,1,16,neutral
33382244,1,7,neutral
8287119,1,11,neutral
35861160,1,4,neutral
49475259,1,1,neutral
34911967,1,2,neutral
51430061,1,3,neutral
34721611,1,15,neutral
36173526,1,2,neutral
27844381,1,16,neutral
38092019,1,4,neutral
16496587,1,3,neutral
6873325,1,3,neutral
21259799,1,16,neutral
35939617,1,8,neutral
38670519,1,4,neutral
50891869,1,1,neutral
35956065,1,3,neutral
38597066,1,3,neutral
53477489,1,1,neutral
14939943,1,2,neutral
15271608,1,9,neutral
19047229,1,6,neutral
31870997,1,7,neutral
28108822,1,34,neutral
26571928,1,3,neutral
40240745,1,11,neutral
46513495,1,41,neutral
16704677,1,97,neutral
42699528,1,5,neutral
20119225,1,5,neutral
20042861,1,2,neutral
57297189,1,1,neutral
32599173,1,2,neutral
32975166,1,2,neutral
15497847,1,6,neutral
22801905,1,3,neutral
56967372,1,3,neutral
56727277,1,1,neutral
6804157,1,10,neutral
56775467,1,1,neutral
36037402,1,17,neutral
54927913,1,12,neutral
14635453,1,2,neutral
26173652,1,10,neutral
34746002,1,4,neutral
32676015,1,2,neutral
15897774,1,28,neutral
26985732,1,12,neutral
33974256,1,2,neutral
45772038,1,12,neutral
22335973,1,6,neutral
47974062,1,3,neutral
47499150,1,13,neutral
45616408,1,8,neutral
11107490,1,2,neutral
29877426,1,40,neutral
58988903,1,2,neutral
18025100,1,10,neutral
17160132,1,10,neutral
18304410,1,25,neutral
29463640,1,19,neutral
58297170,1,16,neutral
50872627,1,6,neutral
16203390,1,6,neutral
10363819,1,3,neutral
56663026,1,22,neutral
47952264,1,1,neutral
39857819,1,4,neutral
6585019,1,9,neutral
12860366,1,1,neutral
47938276,1,1,neutral
43196921,1,1,neutral
40666386,1,9,neutral
51112887,1,39,neutral
7531942,1,17,neutral
4944650,1,18,neutral
31043506,1,6,neutral
22696188,1,7,neutral
42113931,1,4,neutral
9691553,1,1,neutral
37373515,1,4,neutral
46401587,1,31,neutral
23249533,1,69,neutral
40389721,1,1,neutral
13317150,1,3,neutral
8356995,1,9,neutral
38344797,1,5,neutral
21241836,1,42,neutral
32481002,1,8,neutral
38711316,1,10,neutral
41368633,1,13,neutral
6973914,1,6,neutral
33919178,1,8,neutral
24223197,1,2,neutral
29157377,1,2,neutral
42339935,1,5,neutral
26163578,1,9,neutral
35090949,1,7,neutral
26349006,1,1,neutral
31359861,1,4,neutral
28914366,1,2,neutral
30721489,1,4,neutral
44210235,1,12,neutral
41889658,1,11,neutral
49509235,1,2,neutral
22019601,1,9,neutral
38472108,1,1,neutral
22877774,1,2,neutral
52202647,1,3,neutral
41309940,1,4,neutral
25914087,1,20,neutral
20458645,1,24,neutral
32455413,1,52,neutral
33936968,1,22,neutral
35754609,1,27,neutral
21249457,1,5,neutral
4969697,1,37,neutral
31906839,1,45,neutral
18578976,1,3,neutral
19018655,1,4,neutral
30847975,1,13,neutral
54450874,1,1,neutral
37173724,1,3,neutral
10326345,1,3,neutral
16604005,1,1,neutral
14118897,1,48,neutral
58032987,1,3,neutral
27181633,1,5,neutral
11583813,1,8,neutral
33646496,1,5,neutral
31907703,1,7,neutral
31786025,1,19,neutral
29307904,1,2,neutral
57673595,1,9,neutral
47654323,1,16,neutral
40165919,1,2,neutral
37655462,1,19,neutral
20624348,1,17,neutral
16607157,1,3,neutral
14119876,1,52,neutral
47551833,1,1,neutral
32137767,1,3,neutral
20168722,1,7,neutral
41432754,1,11,neutral
43055840,1,10,neutral
50147266,1,35,neutral
8897234,1,13,neutral
23463260,1,9,neutral
35665674,1,3,neutral
47727987,1,2,neutral
12004466,1,9,neutral
54295421,1,1,neutral
37809768,1,4,neutral
28067021,1,41,neutral
39806252,1,39,neutral
37171321,1,2,neutral
52711171,1,1,neutral
13379616,1,4,neutral
58196422,1,6,neutral
41542365,1,2,neutral
23513118,1,5,neutral
49749364,1,2,neutral
5655347,1,5,neutral
51927213,1,19,neutral
