id,n_lines
47419811,43
56017928,10
44170064,7
59297761,43
49477979,12
34698085,5
34990830,23
57107487,44
43156156,29
50244198,14
49970477,10
62096863,4
60150516,12
32129453,4
36556415,32
55312954,26
42819275,24
28071758,5
27960731,21
48358136,28
35127791,23
57470830,20
56104048,7
52335464,14
52335464,10
58527964,9
57849288,23
47292692,37
59507572,36
49451784,44
46012986,35
61470510,7
54746796,22
48653846,25
58794151,5
58577768,32
29642836,9
53334457,31
49376841,6
55808275,6
38141227,13
43838624,75
57132334,22
38688292,18
58752160,66
50948324,23
56752759,2
52872128,8
52872128,10
39545629,14
24636609,11
43793091,23
42292942,21
58801966,32
57234831,24
43982782,41
60830215,3
61282998,24
9218640,2
59982135,40
45603236,52
45603236,3
58169548,27
51524303,28
60519378,5
27396065,7
58118119,46
54582390,47
54582390,28
39916207,24
56064497,39
41536009,4
41536009,4
41536009,2
47234674,29
57285281,31
29514967,6
55560214,4
57947617,5
56031042,12
36561904,8
52893598,15
50530346,25
31408404,6
45739354,5
45739354,5
58156404,33
58156404,36
48838999,9
23013554,7
46788378,51
38158916,14
44775393,25
44775393,14
61224797,3
57139488,17
48778755,12
46955653,30
49233033,31
40558588,26
60205972,5
60205972,22
51114420,5
53798320,8
49905304,36
25498370,6
27961721,21
61456798,91
9201397,10
59259167,2
34727207,8
36234668,12
51949401,17
57009329,14
57009329,14
42060991,3
60183415,6
47342459,27
61579253,40
62050024,12
30874350,51
60530743,5
55611749,16
51029008,97
49311156,30
56858009,19
48671771,12
61109053,25
18174153,4
22789858,4
58164993,25
58164993,31
58164993,53
50514251,11
48674893,90
7639723,21
59136390,13
29956850,19
53778311,3
46070608,4
44599318,23
55683546,11
49089400,16
19353466,7
57484288,3
60171788,7
44584117,11
58239709,37
58239709,30
34990776,15
34990776,9
56840701,38
19877747,15
19102721,4
56973948,57
61079569,11
60825526,3
60825526,5
60825526,12
21608823,16
59297402,3
54046358,13
8737910,4
61997893,22
28199527,16
52290977,15
45296153,33
45369400,22
47155117,29
47155117,31
54027490,28
57323836,21
57697832,8
57697832,22
48911893,10
14289279,9
30407719,4
58637603,32
58637603,44
49989071,6
56504709,37
42073106,24
44112833,18
48397535,31
61002276,15
62083240,12
18128771,12
18128771,12
50366013,2
50366013,3
54661454,5
54661454,5
33583742,9
31925152,6
40612457,23
61807893,13
54562910,17
58787269,26
52903026,32
52903026,32
53312247,7
48602959,14
59224033,5
51917000,6
44637435,8
59957506,39
45874344,12
21753399,21
52528812,20
35749475,5
60352861,7
57994096,17
47792633,9
53153930,26
58873176,4
39877812,29
49796002,34
39996964,24
58168283,35
36461362,26
59534784,8
53649377,5
36115832,30
59358877,6
55244705,5
55942471,11
47869281,25
60353281,10
60353281,27
60353281,63
48145452,7
53646184,30
57159582,4
57159582,77
47586465,11
53088547,27
53038774,31
49553021,28
34786833,3
24604290,5
24604290,4
59949699,8
56110370,31
24289490,8
47533735,3
58921533,17
57920580,4
47297302,5
51529710,25
53477523,12
44150185,8
61258347,54
61258347,44
55490293,10
59933732,9
59451606,19
49903361,3
29351012,11
48426547,3
48426547,20
49618823,40
61982623,6
61982623,8
57540403,17
43784891,8
48027421,29
48027421,53
60623052,10
46123090,12
53430160,33
58827746,11
42761910,17
56287239,30
47517441,11
58949477,9
53442089,22
54848287,22
